WaterQualityDateTime,SamplingRecordID,WaterQualityRecordID,WaterQualityDataID,SiteName,SampleLatitude,SampleLongitude,WaterbodyName,BasinName,CatchmentName,SubCatchmentName,Altitude,BottomDepth,RepNo,Depth,Temprature,pH,DO,Conductivity,Turbidity,TurbidityEstimate,SecchiDepth,ActualConductivity,Ammonium,BarometricPressure,Chorophyll_a,Density,DeviceSNPowerPack,DeviceSNSonde,ExternalVoltage,Latitude,Longitude,LocationDepth,Marked,Nitrate,Nitrite,ORP,OxygenPartialPressure,pHmv,Phosphate,Pressure,RDOSaturation,ReadingDatetime - Year,ReadingDatetime - Quarter,ReadingDatetime - Month,ReadingDatetime - Day,Resistivity,Salinity,Sulphate,Temperature789830,Temperature792353,TotalDissolvedSolids,TotalNitrogen,TotalPhosphorus,PROJECT_SEGMENTS
12/10/2015 2:18:00 AM,10694,9080,24489,Summerville,-30.02001,146.23816,Little Bogan River,Bogan River,,LOWER BOGAN RIVER SYSTEM,108,0.90000000000000002,1,0.200000003,26.29999924,7.539999962,4.449999809,0.153999999,984,M,0.029999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
12/10/2015 2:18:00 AM,10694,9080,24490,Summerville,-30.02001,146.23816,Little Bogan River,Bogan River,,LOWER BOGAN RIVER SYSTEM,108,0.90000000000000002,2,0.200000003,29.67000008,7.630000114,4.949999809,0.156000003,979,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/12/2020 7:28:00 AM,13519,8643,31462,Summerville 2,-29.9765,146.1464,Darling River,Darling River,,DARLING-BARWON,103,2.7000000000000002,1,0.200000003,25.61000061,7.239999771,3.230000019,0.147,290,H,0.07,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
2/12/2020 7:28:00 AM,13519,8643,31463,Summerville 2,-29.9765,146.1464,Darling River,Darling River,,DARLING-BARWON,103,2.7000000000000002,2,0.200000003,25.28000069,6.96999979,1.379999995,0.158999994,256,H,0.059999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
2/12/2020 7:28:00 AM,13519,8643,31464,Summerville 2,-29.9765,146.1464,Darling River,Darling River,,DARLING-BARWON,103,2.7000000000000002,2,1,23.64999962,6.400000095,1.25999999,0.157000005,292,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
2/12/2020 7:28:00 AM,13519,8643,31465,Summerville 2,-29.9765,146.1464,Darling River,Darling River,,DARLING-BARWON,103,2.7000000000000002,2,2,23.52000046,6.340000153,1.470000029,0.158000007,315,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
2/12/2020 7:28:00 AM,13519,8643,31466,Summerville 2,-29.9765,146.1464,Darling River,Darling River,,DARLING-BARWON,103,2.7000000000000002,2,2.5,23.51000023,6.320000172,1.409999967,0.157000005,301,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
1/15/2018 4:16:00 AM,12067,10204,28128,Suspension Bridge,-35.49171,144.58737,Yallakool Creek,Murray Riverina,,EDWARD - WAKOOL,82,1.3999999999999999,1,0.200000003,23.70000076,6.190000057,8.43999958,0.057,66.5,H,0.200000003,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
1/15/2018 4:16:00 AM,12067,10204,28129,Suspension Bridge,-35.49171,144.58737,Yallakool Creek,Murray Riverina,,EDWARD - WAKOOL,82,1.3999999999999999,2,0.200000003,24.92000008,5.869999886,8.069999695,0.057,62.70000076,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
1/15/2018 4:16:00 AM,12067,10204,28130,Suspension Bridge,-35.49171,144.58737,Yallakool Creek,Murray Riverina,,EDWARD - WAKOOL,82,1.3999999999999999,2,1,24.92000008,5.75,8.130000114,0.057,67.59999847,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
3/5/2019 5:27:00 AM,12655,8001,29433,Swan Reach 2,-30.21962,151.08472,Gwydir River,Gwydir,,LAURA,654,1.3999999999999999,1,0.200000003,27.10000038,8.710000038,10.48999977,0.397000015,10.19999981,L,0.810000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
3/5/2019 5:27:00 AM,12655,8001,29434,Swan Reach 2,-30.21962,151.08472,Gwydir River,Gwydir,,LAURA,654,1.3999999999999999,2,0.200000003,25.53000069,8.600000381,7.849999905,0.393999994,5.599999905,L,0.899999976,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
3/5/2019 5:27:00 AM,12655,8001,29435,Swan Reach 2,-30.21962,151.08472,Gwydir River,Gwydir,,LAURA,654,1.3999999999999999,2,1,22.92000008,8.43999958,6.199999809,0.400000006,4.900000095,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/14/2018 8:44:00 AM,12901,8168,30026,Taits 2,-34.91448,148.31083,Murrumbidgee River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,234,1.2,1,0.200000003,23.17000008,8.199999809,8.279999733,0.307000011,5.900000095,L,0.980000019,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/14/2018 8:44:00 AM,12901,8168,30027,Taits 2,-34.91448,148.31083,Murrumbidgee River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,234,1.2,2,0.200000003,23.36000061,7.840000153,8.029999733,0.305999994,11.10000038,L,0.980000019,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/14/2018 8:44:00 AM,12901,8168,30028,Taits 2,-34.91448,148.31083,Murrumbidgee River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,234,1.2,2,1,23.28000069,7.940000057,8.029999733,0.307999998,11.69999981,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
2/9/2016 12:10:00 AM,10692,9078,24483,Tala Lake,-34.5542,143.71654,Lake Tala,Murrumbidgee,,TALA LAKE,60,0.80000000000000004,1,0.200000003,21.76000023,8.390000343,8.340000153,0.388000011,299,M,0.164000005,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/9/2016 12:10:00 AM,10692,9078,24484,Tala Lake,-34.5542,143.71654,Lake Tala,Murrumbidgee,,TALA LAKE,60,0.80000000000000004,2,0.200000003,25.75,8.420000076,9.420000076,0.379999995,139,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/9/2016 12:10:00 AM,10692,9078,24485,Tala Lake,-34.5542,143.71654,Lake Tala,Murrumbidgee,,TALA LAKE,60,0.80000000000000004,1,0.5,25.20999908,8.350000381,8.93999958,0.379999995,142,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
11/2/2016 5:16:00 AM,11075,9377,25536,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,1,0.200000003,9.329999924,6.599999905,9.069999695,0.016000001,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/2/2016 5:16:00 AM,11075,9377,25537,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,2,0.200000003,9.670000076,7.179999828,10.96000004,0.017000001,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/2/2016 5:16:00 AM,11075,9377,25538,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,2,1,9.619999886,6.53000021,9.100000381,0.017000001,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/2/2016 5:16:00 AM,11075,9377,25539,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,2,2,9.550000191,6.210000038,9.119999886,0.017000001,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/2/2016 5:16:00 AM,11075,9377,25540,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,2,3,9.43999958,6.150000095,9.170000076,0.017000001,0.300000012,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/2/2016 5:16:00 AM,11075,9377,25541,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,2,4,9.470000267,6.059999943,8.449999809,0.016000001,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/2/2016 5:16:00 AM,11075,9377,25542,Talbingo 1,-35.81585,148.36628,Talbingo Dam,Murrumbidgee,,TALBINGO,544,6.4000000000000004,2,5,9.539999962,6,8.199999809,0.016000001,0,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
4/2/2019 3:26:00 AM,12669,8008,29452,Talloom,-29.4136,149.8673,Gwydir River,Gwydir,,MOREE,203,1.2,1,0.200000003,26.40999985,8.239999771,0,0.250999987,21.60000038,M,0.340000004,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
4/2/2019 3:26:00 AM,12669,8008,29453,Talloom,-29.4136,149.8673,Gwydir River,Gwydir,,MOREE,203,1.2,2,0.200000003,23.59000015,8.06000042,3.029999971,0.25,30,M,0.270000011,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
4/2/2019 3:26:00 AM,12669,8008,29454,Talloom,-29.4136,149.8673,Gwydir River,Gwydir,,MOREE,203,1.2,2,1,22.29999924,7.769999981,2.75,0.250999987,37.40000153,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
10/16/2019 4:04:00 AM,13098,8295,30478,Talloom,-29.4136,149.8673,Gwydir River,Gwydir,,MOREE,203,1.2,1,0.200000003,26.79999924,8.779999733,9.359999657,0.395999998,90.59999847,M,0.400000006,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
10/16/2019 4:04:00 AM,13098,8295,30479,Talloom,-29.4136,149.8673,Gwydir River,Gwydir,,MOREE,203,1.2,2,0.200000003,27.84000015,9.050000191,10.27999973,0.395999998,62.70000076,M,0.379999995,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
10/16/2019 4:04:00 AM,13098,8295,30480,Talloom,-29.4136,149.8673,Gwydir River,Gwydir,,MOREE,203,1.2,2,1,25.87999916,8.640000343,9.850000381,0.395000011,84.90000153,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
11/1/2016 10:29:00 PM,10989,9298,25185,Talmalmo,-35.94124,147.49479,Murray River,Upper Murray,MURRAY,UPPER MURRAY,280,5,1,0.200000003,12.93999958,6.630000114,9.119999886,0.034000002,25.20000076,L,0.779999971,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/1/2016 10:29:00 PM,10989,9298,25186,Talmalmo,-35.94124,147.49479,Murray River,Upper Murray,MURRAY,UPPER MURRAY,280,5,2,0.200000003,13.23999977,7.409999847,9.199999809,0.034000002,18,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/1/2016 10:29:00 PM,10989,9298,25187,Talmalmo,-35.94124,147.49479,Murray River,Upper Murray,MURRAY,UPPER MURRAY,280,5,2,1,13.21000004,7.170000076,9.069999695,0.034000002,17.60000038,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/1/2016 10:29:00 PM,10989,9298,25188,Talmalmo,-35.94124,147.49479,Murray River,Upper Murray,MURRAY,UPPER MURRAY,280,5,2,2,13.18000031,6.699999809,9.079999924,0.034000002,17.89999962,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/1/2016 10:29:00 PM,10989,9298,25189,Talmalmo,-35.94124,147.49479,Murray River,Upper Murray,MURRAY,UPPER MURRAY,280,5,2,3,13.17000008,6.800000191,9.069999695,0.034000002,17.79999924,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/1/2016 10:29:00 PM,10989,9298,25190,Talmalmo,-35.94124,147.49479,Murray River,Upper Murray,MURRAY,UPPER MURRAY,280,5,2,4,13.18000031,6.369999886,8.75,0.034000002,18.70000076,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
4/11/2018 4:20:00 AM,11986,10124,27867,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,2.2000000000000002,1,0.200000003,25.78000069,7.260000229,8.090000153,1.039999962,15.5,C,0.330000013,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/11/2018 4:20:00 AM,11986,10124,27868,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,2.2000000000000002,2,0.200000003,26.68000031,6.960000038,7.599999905,1.019999981,12.39999962,C,0.324999988,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/11/2018 4:20:00 AM,11986,10124,27869,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,2.2000000000000002,2,1,26.36000061,6.960000038,8.18999958,1.029999971,12,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
4/11/2018 4:20:00 AM,11986,10124,27870,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,2.2000000000000002,2,2,26.29000092,6.960000038,7.929999828,1.029999971,12,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 1,Basin Plan Environmental Outcomes Monitoring:2017/2018"
9/16/2018 1:20:00 AM,12334,10365,28585,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,3.5,1,0.200000003,14.51000023,8.409999847,9.789999962,1.590000033,50,L,0.800000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/16/2018 1:20:00 AM,12334,10365,28586,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,3.5,2,0.200000003,15.31999969,8.510000229,9.239999771,1.600000024,16.79999924,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/16/2018 1:20:00 AM,12334,10365,28587,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,3.5,2,1,15.27000046,8.460000038,9.010000229,1.600000024,17,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/16/2018 1:20:00 AM,12334,10365,28588,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,3.5,2,2,15.18999958,8.329999924,8.569999695,1.600000024,25,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
9/16/2018 1:20:00 AM,12334,10365,28589,Talowla,-30.4689,145.2196,Darling River,Darling River,DARLING,DARLING-BARWON,90,3.5,2,3,15.01000023,8.31000042,8.850000381,1.600000024,30,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:Northern Flow Event 2018 Round 2
4/15/2019 1:41:00 AM,12929,8199,30166,Talyealye Billabong,-29.12148,144.46572,Talyealye Billabong,Paroo,,PAROO RIVER,118,2.1000000000000001,1,0.200000003,21.5,6.489999771,4.159999847,0.072999999,179,H,0.050000001,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
4/15/2019 1:41:00 AM,12929,8199,30167,Talyealye Billabong,-29.12148,144.46572,Talyealye Billabong,Paroo,,PAROO RIVER,118,2.1000000000000001,2,0.200000003,21.5,6.369999886,5.329999924,0.067000002,167,H,0.050000001,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
4/15/2019 1:41:00 AM,12929,8199,30168,Talyealye Billabong,-29.12148,144.46572,Talyealye Billabong,Paroo,,PAROO RIVER,118,2.1000000000000001,2,1,21.10000038,6.449999809,5.320000172,0.067000002,168,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
4/15/2019 1:41:00 AM,12929,8199,30169,Talyealye Billabong,-29.12148,144.46572,Talyealye Billabong,Paroo,,PAROO RIVER,118,2.1000000000000001,2,2,21.02000046,6.329999924,5.21999979,0.067000002,169,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
2/10/2016 10:43:00 PM,10685,9071,24464,Tandure Lake,-32.297,142.547,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,60,0.80000000000000004,1,0.200000003,23.59000015,9.260000229,9.149999619,1.799999952,128,,0.256999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/10/2016 10:43:00 PM,10685,9071,24465,Tandure Lake,-32.297,142.547,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,60,0.80000000000000004,2,0.200000003,24.69000053,9.159999847,8.890000343,1.789999962,128,,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
2/10/2016 10:43:00 PM,10685,9071,24466,Tandure Lake,-32.297,142.547,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,60,0.80000000000000004,1,0.5,24.05999947,9.149999619,8.170000076,1.799999952,197,,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2015/2016
3/20/2017 11:33:00 PM,11482,9759,26585,Tandure North,-32.245,142.529,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,62,3,1,0.200000003,21.29999924,9.069999695,10.01000023,0.513999999,191,M,0.300000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/20/2017 11:33:00 PM,11482,9759,26586,Tandure North,-32.245,142.529,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,62,3,2,0.200000003,21.29999924,9.039999962,,0.513999999,200,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/30/2017 1:21:00 AM,11533,9809,26741,Tandure South,-32.298,142.534,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,62,0.69999999999999996,1,0.200000003,21.48999977,8.359999657,4.769999981,0.542999983,158,M,0.25999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
3/30/2017 1:21:00 AM,11533,9809,26742,Tandure South,-32.298,142.534,Tandure Lake,Darling River,,LOWER DARLING CATCHMENT,62,0.69999999999999996,2,0.200000003,22.92000008,8.380000114,6.75,0.538999975,93.40000153,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
10/31/2019 4:42:00 AM,13463,8590,31275,Tangles Corner,-34.6916,143.0622,Murray River,Lower Central Murray,BENANEE,PEACOCK CREEK,40,3,1,0.200000003,21.39999962,7.230000019,7.039999962,0.075000003,34.40000153,M,0.209999993,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
12/10/2018 6:22:00 AM,12946,8215,30243,Tantang1,-35.78423,148.54867,Tantangara Creek,Murrumbidgee,,TANTANGARA,1319,0.80000000000000004,1,0.200000003,19.56999969,6.130000114,8.470000267,0.021,1.100000024,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
12/10/2018 6:22:00 AM,12946,8215,30244,Tantang1,-35.78423,148.54867,Tantangara Creek,Murrumbidgee,,TANTANGARA,1319,0.80000000000000004,2,0.200000003,20.15999985,6.550000191,7.960000038,0.021,3.200000048,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
3/31/2020 1:30:00 AM,13265,8442,30847,Tarabah,-34.9205,146.2823,Yanco Creek,Murrumbidgee,,MORUNDAH,132,0.80000000000000004,1,0.200000003,19.71999931,7.380000114,10.26000023,0.153999999,76.40000153,M,0.430000007,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
3/31/2020 1:30:00 AM,13265,8442,30848,Tarabah,-34.9205,146.2823,Yanco Creek,Murrumbidgee,,MORUNDAH,132,0.80000000000000004,2,0.200000003,20.70999908,7.739999771,10.82999992,0.150999993,72.09999847,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/31/2019 1:40:00 AM,12750,8070,29663,Tarabar TSR,-35.00963,146.23548,Yanco Creek,Murrumbidgee,,TYACUMBUGGEREMA,122,0.40000000000000002,1,0.200000003,8.340000153,7.349999905,9.880000114,0.166999996,77.09999847,M,0.310000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
5/31/2019 1:40:00 AM,12750,8070,29664,Tarabar TSR,-35.00963,146.23548,Yanco Creek,Murrumbidgee,,TYACUMBUGGEREMA,122,0.40000000000000002,2,0.200000003,9.239999771,7.889999866,10.13000011,0.142000005,65,M,0.280000001,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/9/2019 11:27:00 PM,12763,8083,29718,Tarara,-34.71161,143.29749,Murrumbidgee River,Murrumbidgee,,BALRANALD,57,3.2999999999999998,1,0.200000003,25.25,6.789999962,5.739999771,0.092,270,H,0.185000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/9/2019 11:27:00 PM,12763,8083,29719,Tarara,-34.71161,143.29749,Murrumbidgee River,Murrumbidgee,,BALRANALD,57,3.2999999999999998,2,0.200000003,25.37999916,7.079999924,7.400000095,0.093000002,218,H,0.180000007,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/9/2019 11:27:00 PM,12763,8083,29720,Tarara,-34.71161,143.29749,Murrumbidgee River,Murrumbidgee,,BALRANALD,57,3.2999999999999998,2,1,25.38999939,6.690000057,7.130000114,0.093000002,219,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/9/2019 11:27:00 PM,12763,8083,29721,Tarara,-34.71161,143.29749,Murrumbidgee River,Murrumbidgee,,BALRANALD,57,3.2999999999999998,2,2,25.39999962,6.320000172,7,0.093000002,217,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/9/2019 11:27:00 PM,12763,8083,29722,Tarara,-34.71161,143.29749,Murrumbidgee River,Murrumbidgee,,BALRANALD,57,3.2999999999999998,2,3,25.40999985,6.210000038,7.019999981,0.093000002,222,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/6/2014 6:43:00 AM,10475,7837,23727,Tarcoola (Lachlan River),-34.58523,149.15589,Lachlan River,Lachlan,LACHLAN,LACHLAN RIVER ABOVE REID'S FLAT,500,,1,0.200000003,26.98999977,8.050000191,5.940000057,0.880999982,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Lachlan Macquarie Perch Rescue:2014 Spring"
11/6/2014 6:43:00 AM,10475,7837,23728,Tarcoola (Lachlan River),-34.58523,149.15589,Lachlan River,Lachlan,LACHLAN,LACHLAN RIVER ABOVE REID'S FLAT,500,,2,0.200000003,24.61000061,8.039999962,5.829999924,0.879999995,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Lachlan Macquarie Perch Rescue:2014 Spring"
